alignment_success,coherence,distinct_1,distinct_2,distinct_3,eos_generated,eos_metadata_mismatch,failure_status,generation_length,latency_per_token,legacy_method,method,method_family,perplexity,ppl_degradation,ppl_model_family,ppl_protocol,prompt_id,prompt_sentiment_class,repeated_bigram_rate,repeated_trigram_rate,repeated_unigram_rate,seed,source,source_eos_generated,target_probability,terminated_on_eos,total_latency
1,0.53125,0.5714285714285714,0.7407407407407407,0.7692307692307693,True,,success,32,0.05377110712288413,,v2_history,v2_autoregressive_sentiment_guide,3.20251708860306,0.4402165975370673,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000196,negative,0.2592592592592593,0.23076923076923073,0.4285714285714286,1,stage6_v2_generation,,0.9891459941864014,,1.7206754279322922
1,0.53125,0.5714285714285714,0.7407407407407407,0.7692307692307693,True,,success,32,0.045595197181683034,,taro_same_average,v2_autoregressive_sentiment_guide,3.20251708860306,0.4402165975370673,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000196,negative,0.2592592592592593,0.23076923076923073,0.4285714285714286,1,stage6_v2_generation,,0.9891459941864014,,1.459046309813857
1,0.53125,0.5714285714285714,0.7407407407407407,0.7692307692307693,True,,success,32,0.045519132843764964,,v2_same_average,v2_autoregressive_sentiment_guide,3.20251708860306,0.4402165975370673,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000196,negative,0.2592592592592593,0.23076923076923073,0.4285714285714286,1,stage6_v2_generation,,0.9891459941864014,,1.4566122510004789
0,0.6666666666666666,0.6,0.875,0.9565217391304348,False,,success,32,0.014643663002061658,,v2_base,v2_autoregressive_sentiment_guide,2.9654491209605163,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.125,0.04347826086956519,0.4,1,stage6_v2_generation,,0.0037609590217471123,,0.46859721606597304
1,0.5714285714285714,0.7777777777777778,1.0,1.0,True,,success,32,0.045710110156505834,,v2_fixed,v2_autoregressive_sentiment_guide,5.557504961857473,0.8740854201731787,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.0,0.0,0.2222222222222222,1,stage6_v2_generation,,0.9980400204658508,,1.4627235250081867
0,0.6666666666666666,0.6,0.875,0.9565217391304348,False,,success,32,0.04663848959171446,,v2_heuristic,v2_autoregressive_sentiment_guide,2.9654491209605163,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.125,0.04347826086956519,0.4,1,stage6_v2_generation,,0.0037609590217471123,,1.4924316669348627
0,0.8214285714285714,0.5384615384615384,0.72,0.75,False,,success,32,0.04547782768349862,,taro,v2_autoregressive_sentiment_guide,1.7649518743385184,-0.4048281382191288,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.28,0.25,0.46153846153846156,1,stage6_v2_generation,,0.004998357966542244,,1.4552904858719558
1,0.5714285714285714,0.7777777777777778,1.0,1.0,True,,success,32,0.047700532217277214,,v2_state,v2_autoregressive_sentiment_guide,5.557504961857473,0.8740854201731787,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.0,0.0,0.2222222222222222,1,stage6_v2_generation,,0.9980400204658508,,1.5264170309528708
1,0.5714285714285714,0.7777777777777778,1.0,1.0,True,,success,32,0.05426634843752254,,v2_history,v2_autoregressive_sentiment_guide,5.557504961857473,0.8740854201731787,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.0,0.0,0.2222222222222222,1,stage6_v2_generation,,0.9980400204658508,,1.7365231500007212
0,0.8214285714285714,0.5384615384615384,0.72,0.75,False,,success,32,0.04545158006658312,,taro_same_average,v2_autoregressive_sentiment_guide,1.7649518743385184,-0.4048281382191288,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.28,0.25,0.46153846153846156,1,stage6_v2_generation,,0.004998357966542244,,1.4544505621306598
1,0.5714285714285714,0.7777777777777778,1.0,1.0,True,,success,32,0.04552978762512794,,v2_same_average,v2_autoregressive_sentiment_guide,5.557504961857473,0.8740854201731787,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000197,negative,0.0,0.0,0.2222222222222222,1,stage6_v2_generation,,0.9980400204658508,,1.456953204004094
0,0.5238095238095238,0.84,0.9583333333333334,1.0,False,,success,32,0.014550577718182467,,v2_base,v2_autoregressive_sentiment_guide,3.3643457565915598,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.04166666666666663,0.0,0.16000000000000003,1,stage6_v2_generation,,0.005693241488188505,,0.46561848698183894
0,0.5217391304347826,0.7931034482758621,1.0,1.0,True,,success,32,0.04514522559475154,,v2_fixed,v2_autoregressive_sentiment_guide,6.625046678124406,0.969193167837863,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.0,0.0,0.2068965517241379,1,stage6_v2_generation,,0.008676892146468163,,1.4446472190320492
0,0.5238095238095238,0.84,0.9583333333333334,1.0,False,,success,32,0.04660041865281528,,v2_heuristic,v2_autoregressive_sentiment_guide,3.3643457565915598,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.04166666666666663,0.0,0.16000000000000003,1,stage6_v2_generation,,0.005693241488188505,,1.491213396890089
0,0.53125,0.5925925925925926,0.8461538461538461,0.96,False,,success,32,0.04594110134348739,,taro,v2_autoregressive_sentiment_guide,4.884304713015879,0.4517844081412726,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.15384615384615385,0.040000000000000036,0.40740740740740744,1,stage6_v2_generation,,0.012193133123219013,,1.4701152429915965
0,0.5217391304347826,0.7931034482758621,1.0,1.0,True,,success,32,0.047478969499934465,,v2_state,v2_autoregressive_sentiment_guide,6.625046678124406,0.969193167837863,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.0,0.0,0.2068965517241379,1,stage6_v2_generation,,0.008676892146468163,,1.5193270239979029
0,0.5217391304347826,0.7931034482758621,1.0,1.0,True,,success,32,0.05393134227779228,,v2_history,v2_autoregressive_sentiment_guide,6.625046678124406,0.969193167837863,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.0,0.0,0.2068965517241379,1,stage6_v2_generation,,0.008676892146468163,,1.725802952889353
0,0.5217391304347826,0.7931034482758621,1.0,1.0,True,,success,32,0.0452077710579033,,taro_same_average,v2_autoregressive_sentiment_guide,6.625046678124406,0.969193167837863,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.0,0.0,0.2068965517241379,1,stage6_v2_generation,,0.008676892146468163,,1.4466486738529056
0,0.5217391304347826,0.7931034482758621,1.0,1.0,True,,success,32,0.04570019987295382,,v2_same_average,v2_autoregressive_sentiment_guide,6.625046678124406,0.969193167837863,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000198,negative,0.0,0.0,0.2068965517241379,1,stage6_v2_generation,,0.008676892146468163,,1.4624063959345222
0,0.5666666666666667,0.5555555555555556,0.6923076923076923,0.8,False,,success,32,0.014567717909812927,,v2_base,v2_autoregressive_sentiment_guide,5.153603665630064,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.3076923076923077,0.19999999999999996,0.4444444444444444,1,stage6_v2_generation,,0.0013042631326243281,,0.46616697311401367
0,0.6153846153846154,0.4482758620689655,0.5714285714285714,0.6296296296296297,False,,success,32,0.04565492137771798,,v2_fixed,v2_autoregressive_sentiment_guide,3.8619332854878268,-0.2506344034091185,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.4285714285714286,0.37037037037037035,0.5517241379310345,1,stage6_v2_generation,,0.008603102527558804,,1.4609574840869755
0,0.5666666666666667,0.5555555555555556,0.6923076923076923,0.8,False,,success,32,0.04677045190328499,,v2_heuristic,v2_autoregressive_sentiment_guide,5.153603665630064,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.3076923076923077,0.19999999999999996,0.4444444444444444,1,stage6_v2_generation,,0.0013042631326243281,,1.4966544609051198
0,0.6071428571428571,0.4666666666666667,0.5862068965517241,0.6428571428571429,False,,success,32,0.04596105324890232,,taro,v2_autoregressive_sentiment_guide,3.7725178921978033,-0.26798447514364954,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.4137931034482759,0.3571428571428571,0.5333333333333333,1,stage6_v2_generation,,0.008970469236373901,,1.4707537039648741
0,0.6071428571428571,0.4666666666666667,0.5862068965517241,0.6428571428571429,False,,success,32,0.047487208401435055,,v2_state,v2_autoregressive_sentiment_guide,3.7725178921978033,-0.26798447514364954,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.4137931034482759,0.3571428571428571,0.5333333333333333,1,stage6_v2_generation,,0.008970469236373901,,1.5195906688459218
0,0.6071428571428571,0.4666666666666667,0.5862068965517241,0.6428571428571429,False,,success,32,0.05431656881410163,,v2_history,v2_autoregressive_sentiment_guide,3.7725178921978033,-0.26798447514364954,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.4137931034482759,0.3571428571428571,0.5333333333333333,1,stage6_v2_generation,,0.008970469236373901,,1.7381302020512521
0,0.6071428571428571,0.4666666666666667,0.5862068965517241,0.6428571428571429,False,,success,32,0.04572155328060035,,taro_same_average,v2_autoregressive_sentiment_guide,3.7725178921978033,-0.26798447514364954,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.4137931034482759,0.3571428571428571,0.5333333333333333,1,stage6_v2_generation,,0.008970469236373901,,1.463089704979211
0,0.6071428571428571,0.4666666666666667,0.5862068965517241,0.6428571428571429,False,,success,32,0.04547302734863479,,v2_same_average,v2_autoregressive_sentiment_guide,3.7725178921978033,-0.26798447514364954,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000199,negative,0.4137931034482759,0.3571428571428571,0.5333333333333333,1,stage6_v2_generation,,0.008970469236373901,,1.4551368751563132
0,0.5185185185185185,0.9310344827586207,1.0,1.0,False,,success,32,0.014703724904393312,,v2_base,v2_autoregressive_sentiment_guide,3.8621167360442215,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.06896551724137934,1,stage6_v2_generation,,0.0038377754390239716,,0.47051919694058597
0,0.5434782608695652,0.92,1.0,1.0,False,,success,32,0.045524493063567206,,v2_fixed,v2_autoregressive_sentiment_guide,3.130572731931881,-0.18941530101485893,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.07999999999999996,1,stage6_v2_generation,,0.0035953959450125694,,1.4567837780341506
0,0.5185185185185185,0.9310344827586207,1.0,1.0,False,,success,32,0.04626108543743612,,v2_heuristic,v2_autoregressive_sentiment_guide,3.8621167360442215,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.06896551724137934,1,stage6_v2_generation,,0.0038377754390239716,,1.480354733997956
0,0.5434782608695652,0.92,1.0,1.0,False,,success,32,0.04601121631276328,,taro,v2_autoregressive_sentiment_guide,3.130572731931881,-0.18941530101485893,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.07999999999999996,1,stage6_v2_generation,,0.0035953959450125694,,1.472358922008425
0,0.5434782608695652,0.92,1.0,1.0,False,,success,32,0.04746711162442807,,v2_state,v2_autoregressive_sentiment_guide,3.130572731931881,-0.18941530101485893,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.07999999999999996,1,stage6_v2_generation,,0.0035953959450125694,,1.5189475719816983
0,0.5434782608695652,0.92,1.0,1.0,False,,success,32,0.054087560187326744,,v2_history,v2_autoregressive_sentiment_guide,3.130572731931881,-0.18941530101485893,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.07999999999999996,1,stage6_v2_generation,,0.0035953959450125694,,1.7308019259944558
0,0.5434782608695652,0.92,1.0,1.0,False,,success,32,0.04557027255941648,,taro_same_average,v2_autoregressive_sentiment_guide,3.130572731931881,-0.18941530101485893,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.07999999999999996,1,stage6_v2_generation,,0.0035953959450125694,,1.4582487219013274
0,0.5434782608695652,0.92,1.0,1.0,False,,success,32,0.04539323984499788,,v2_same_average,v2_autoregressive_sentiment_guide,3.130572731931881,-0.18941530101485893,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000200,negative,0.0,0.0,0.07999999999999996,1,stage6_v2_generation,,0.0035953959450125694,,1.4525836750399321
1,0.5,0.7307692307692307,0.92,1.0,False,,success,32,0.014592458312108647,,v2_base,v2_autoregressive_sentiment_guide,4.436650968407387,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.07999999999999996,0.0,0.2692307692307693,1,stage6_v2_generation,,0.9958372116088867,,0.4669586659874767
1,0.5,0.8076923076923077,1.0,1.0,True,,success,32,0.045717211563896853,,v2_fixed,v2_autoregressive_sentiment_guide,5.7758878880117175,0.3018576239467114,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9983611702919006,,1.4629507700446993
1,0.5,0.7307692307692307,0.92,1.0,False,,success,32,0.046666869217006024,,v2_heuristic,v2_autoregressive_sentiment_guide,4.436650968407387,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.07999999999999996,0.0,0.2692307692307693,1,stage6_v2_generation,,0.9958372116088867,,1.4933398149441928
1,0.5,0.7692307692307693,0.96,1.0,False,,success,32,0.0457777525880374,,taro,v2_autoregressive_sentiment_guide,3.6746415550169105,-0.17175329292671707,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.040000000000000036,0.0,0.23076923076923073,1,stage6_v2_generation,,0.9975816011428833,,1.4648880828171968
1,0.5,0.8076923076923077,1.0,1.0,True,,success,32,0.04767402487777872,,v2_state,v2_autoregressive_sentiment_guide,5.7758878880117175,0.3018576239467114,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9983611702919006,,1.525568796088919
1,0.5,0.8076923076923077,1.0,1.0,True,,success,32,0.053692130437411834,,v2_history,v2_autoregressive_sentiment_guide,5.7758878880117175,0.3018576239467114,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9983611702919006,,1.7181481739971787
1,0.5,0.8076923076923077,1.0,1.0,True,,success,32,0.04565273409389192,,taro_same_average,v2_autoregressive_sentiment_guide,5.7758878880117175,0.3018576239467114,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9983611702919006,,1.4608874910045415
1,0.5,0.8076923076923077,1.0,1.0,True,,success,32,0.045785616093780845,,v2_same_average,v2_autoregressive_sentiment_guide,5.7758878880117175,0.3018576239467114,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000201,negative,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9983611702919006,,1.465139715000987
1,0.5294117647058824,0.68,0.875,0.9130434782608695,False,,success,32,0.014536211630911566,,v2_base,v2_autoregressive_sentiment_guide,5.334923680047239,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.125,0.08695652173913049,0.31999999999999995,1,stage6_v2_generation,,0.9971724152565002,,0.4651587721891701
1,0.5,0.8214285714285714,1.0,1.0,True,,success,32,0.04557106334686978,,v2_fixed,v2_autoregressive_sentiment_guide,6.193765233349211,0.160984787189002,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.998625636100769,,1.458274027099833
1,0.5,0.8148148148148148,0.9615384615384616,1.0,True,,success,32,0.0465097306878306,,v2_heuristic,v2_autoregressive_sentiment_guide,5.654739423240606,0.05994757608051398,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.038461538461538436,0.0,0.18518518518518523,1,stage6_v2_generation,,0.998769223690033,,1.488311382010579
1,0.5,0.8214285714285714,1.0,1.0,True,,success,32,0.04559449875523569,,taro,v2_autoregressive_sentiment_guide,6.193765233349211,0.160984787189002,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.998625636100769,,1.459023960167542
1,0.5,0.8214285714285714,1.0,1.0,True,,success,32,0.047652300345362164,,v2_state,v2_autoregressive_sentiment_guide,6.193765233349211,0.160984787189002,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.998625636100769,,1.5248736110515893
1,0.5,0.8214285714285714,1.0,1.0,True,,success,32,0.05429316325171385,,v2_history,v2_autoregressive_sentiment_guide,6.193765233349211,0.160984787189002,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.998625636100769,,1.7373812240548432
1,0.5,0.8214285714285714,1.0,1.0,True,,success,32,0.04560553546616575,,taro_same_average,v2_autoregressive_sentiment_guide,6.193765233349211,0.160984787189002,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.998625636100769,,1.459377134917304
1,0.5,0.8214285714285714,1.0,1.0,True,,success,32,0.04566430684644729,,v2_same_average,v2_autoregressive_sentiment_guide,6.193765233349211,0.160984787189002,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000202,negative,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.998625636100769,,1.4612578190863132
1,0.5,0.8888888888888888,1.0,1.0,False,,success,32,0.01469275618728716,,v2_base,v2_autoregressive_sentiment_guide,1.0248394422728597,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.0,0.0,0.11111111111111116,1,stage6_v2_generation,,0.989012598991394,,0.4701681979931891
1,0.5,0.7857142857142857,1.0,1.0,True,,success,32,0.04512802568206098,,v2_fixed,v2_autoregressive_sentiment_guide,5.270028604309008,4.142296819315705,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9899041056632996,,1.4440968218259513
1,0.5,0.8888888888888888,1.0,1.0,False,,success,32,0.04664549209701363,,v2_heuristic,v2_autoregressive_sentiment_guide,1.0248394422728597,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.0,0.0,0.11111111111111116,1,stage6_v2_generation,,0.989012598991394,,1.4926557471044362
0,0.5,0.6086956521739131,0.7272727272727273,0.8095238095238095,False,,success,32,0.04605866890051402,,taro,v2_autoregressive_sentiment_guide,1.0582447197465903,0.03259562044142768,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.2727272727272727,0.19047619047619047,0.3913043478260869,1,stage6_v2_generation,,0.0019261607667431235,,1.4738774048164487
1,0.5,0.7857142857142857,1.0,1.0,True,,success,32,0.047448500750761013,,v2_state,v2_autoregressive_sentiment_guide,5.270028604309008,4.142296819315705,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9899041056632996,,1.5183520240243524
1,0.5,0.7857142857142857,1.0,1.0,True,,success,32,0.0541105788142886,,v2_history,v2_autoregressive_sentiment_guide,5.270028604309008,4.142296819315705,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9899041056632996,,1.7315385220572352
1,0.5,0.5769230769230769,0.8,0.9166666666666666,True,,success,32,0.04522989068937022,,taro_same_average,v2_autoregressive_sentiment_guide,5.587303960653259,4.451882246317427,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.19999999999999996,0.08333333333333337,0.42307692307692313,1,stage6_v2_generation,,0.9974613189697266,,1.4473565020598471
1,0.5,0.7857142857142857,1.0,1.0,True,,success,32,0.04558100937720155,,v2_same_average,v2_autoregressive_sentiment_guide,5.270028604309008,4.142296819315705,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000203,negative,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9899041056632996,,1.4585923000704497
0,0.5476190476190477,0.75,0.9259259259259259,1.0,False,,success,32,0.014701623782457318,,v2_base,v2_autoregressive_sentiment_guide,3.1063762377935866,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.07407407407407407,0.0,0.25,1,stage6_v2_generation,,0.1269134134054184,,0.4704519610386342
0,0.7307692307692308,0.5909090909090909,0.8571428571428571,1.0,False,,success,32,0.04574976697040256,,v2_fixed,v2_autoregressive_sentiment_guide,3.3919542334035384,0.09193284191897941,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.1428571428571429,0.0,0.40909090909090906,1,stage6_v2_generation,,0.01337867509573698,,1.463992543052882
0,0.5476190476190477,0.75,0.9259259259259259,1.0,False,,success,32,0.04642804915056331,,v2_heuristic,v2_autoregressive_sentiment_guide,3.1063762377935866,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.07407407407407407,0.0,0.25,1,stage6_v2_generation,,0.1269134134054184,,1.485697572818026
0,0.7307692307692308,0.52,0.75,0.9130434782608695,False,,success,32,0.04577677853376372,,taro,v2_autoregressive_sentiment_guide,2.4855311818761576,-0.1998615133492027,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.25,0.08695652173913049,0.48,1,stage6_v2_generation,,0.016339652240276337,,1.464856913080439
0,0.7307692307692308,0.5909090909090909,0.8571428571428571,1.0,False,,success,32,0.046912124344089534,,v2_state,v2_autoregressive_sentiment_guide,3.3919542334035384,0.09193284191897941,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.1428571428571429,0.0,0.40909090909090906,1,stage6_v2_generation,,0.01337867509573698,,1.501187979010865
0,0.7307692307692308,0.5909090909090909,0.8571428571428571,1.0,False,,success,32,0.05402036697341828,,v2_history,v2_autoregressive_sentiment_guide,3.3919542334035384,0.09193284191897941,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.1428571428571429,0.0,0.40909090909090906,1,stage6_v2_generation,,0.01337867509573698,,1.7286517431493849
0,0.7307692307692308,0.52,0.75,0.9130434782608695,False,,success,32,0.04543593181006145,,taro_same_average,v2_autoregressive_sentiment_guide,2.4855311818761576,-0.1998615133492027,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.25,0.08695652173913049,0.48,1,stage6_v2_generation,,0.016339652240276337,,1.4539498179219663
0,0.7307692307692308,0.5909090909090909,0.8571428571428571,1.0,False,,success,32,0.04541956030880101,,v2_same_average,v2_autoregressive_sentiment_guide,3.3919542334035384,0.09193284191897941,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000204,negative,0.1428571428571429,0.0,0.40909090909090906,1,stage6_v2_generation,,0.01337867509573698,,1.4534259298816323
1,0.55,0.9090909090909091,1.0,1.0,True,,success,32,0.014508710875816178,,v2_base,v2_autoregressive_sentiment_guide,3.98889391161475,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.0,0.0,0.09090909090909094,1,stage6_v2_generation,,0.9974772334098816,,0.4642787480261177
1,0.5,0.4642857142857143,0.6666666666666666,0.7692307692307693,True,,success,32,0.04537945416086586,,v2_fixed,v2_autoregressive_sentiment_guide,5.998462510856504,0.5037909364774902,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.33333333333333337,0.23076923076923073,0.5357142857142857,1,stage6_v2_generation,,0.9986063838005066,,1.4521425331477076
1,0.5555555555555556,0.9,0.9473684210526315,1.0,True,,success,32,0.04589922678133007,,v2_heuristic,v2_autoregressive_sentiment_guide,3.3317834299018614,-0.1647350108258163,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.052631578947368474,0.0,0.09999999999999998,1,stage6_v2_generation,,0.9916375279426575,,1.4687752570025623
1,0.7946428571428572,0.35,0.47368421052631576,0.5555555555555556,False,,success,32,0.04590278703108197,,taro,v2_autoregressive_sentiment_guide,2.0714432876725843,-0.48069732272372206,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.5263157894736843,0.4444444444444444,0.65,1,stage6_v2_generation,,0.9787113070487976,,1.468889184994623
1,0.5,0.4642857142857143,0.6666666666666666,0.7692307692307693,True,,success,32,0.04739932468510233,,v2_state,v2_autoregressive_sentiment_guide,5.998462510856504,0.5037909364774902,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.33333333333333337,0.23076923076923073,0.5357142857142857,1,stage6_v2_generation,,0.9986063838005066,,1.5167783899232745
1,0.5,0.4642857142857143,0.6666666666666666,0.7692307692307693,True,,success,32,0.05389554294379195,,v2_history,v2_autoregressive_sentiment_guide,5.998462510856504,0.5037909364774902,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.33333333333333337,0.23076923076923073,0.5357142857142857,1,stage6_v2_generation,,0.9986063838005066,,1.7246573742013425
1,0.5,0.4642857142857143,0.6666666666666666,0.7692307692307693,True,,success,32,0.04539570156339323,,taro_same_average,v2_autoregressive_sentiment_guide,5.998462510856504,0.5037909364774902,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:negative:00000205,negative,0.33333333333333337,0.23076923076923073,0.5357142857142857,1,stage6_v2_generation,,0.9986063838005066,,1.4526624500285834
